row_id,file,line_number,entry_type,speaker_clean,speaker_raw,original_jp,vietnamese,tag_codes,scene_type,notes
4634,H_rinko_R2.ks,621,dialogue,成瀬 凛子 (Rinko),凛子,凛子「はぁ、はっ♡　濃い匂いもしてる…♡　頭くらくらしちゃうよ♡」[p],"Rinko「Hà, hà♡ Mùi cũng nồng nặc quá...♡ Đầu óc chị choáng váng mất thôi♡」[p]",[p],18+_HScene,"Mẹ Rinko cảnh 18+: dâm đãng, tội lỗi, xưng em - anh (hoặc chị - em) | Có tag [p] chuyển trang"
4635,H_rinko_R2.ks,631,dialogue,成瀬 凛子 (Rinko),凛子,凛子「んっ♡　あっ♡　あぁぁっ♡　おかしくなっちゃう…♡」[p],Rinko「Ưm♡ A♡ Aaaa♡ Chị trở nên kỳ lạ mất thôi...♡」[p],[p],18+_HScene,"Mẹ Rinko cảnh 18+: dâm đãng, tội lỗi, xưng em - anh (hoặc chị - em) | Có tag [p] chuyển trang"
4636,H_rinko_R2.ks,632,dialogue,日高 舜 (MC),[舜],[舜]「あ～、ヤバ、凛子さんの気持ちいい顔、チンポに響く…もう出ちゃうよ」[p],"[舜]「A, chết tiệt, vẻ mặt sung sướng của chị Rinko, kích thích con cu quá... sắp ra mất rồi.」[p]","[舜], [p]",18+_HScene,Có tag [p] chuyển trang
4637,H_rinko_R2.ks,633,dialogue,成瀬 凛子 (Rinko),凛子,凛子「あ、ま、待って…♡　中で膨らんでるっ…そんなに暴れないでぇっ♡」[p],"Rinko「A, kh-khoan đã...♡ Đang căng phồng lên ở bên trong kìa... đừng có làm loạn thế chứ♡」[p]",[p],18+_HScene,"Mẹ Rinko cảnh 18+: dâm đãng, tội lỗi, xưng em - anh (hoặc chị - em) | Có tag [p] chuyển trang"
4638,H_rinko_R2.ks,634,dialogue,日高 舜 (MC),[舜],[舜]「無理…もう出るよ…！　イクっ…凛子さん！　中に全部注ぎ込んでやる…！　くぅっ、あぁぁぁぁっ！」[p],"[舜]「Không được đâu... sắp ra rồi...! Ra đây... chị Rinko! Em sẽ rót hết vào trong chị...! Khốn, aaaa!」[p]","[舜], [p]",18+_HScene,Có tag [p] chuyển trang
4639,H_rinko_R2.ks,662,dialogue,成瀬 凛子 (Rinko),凛子,凛子「あぁぁぁっ♡　中っ、ビクビクしてる…♡　ん、くぅぅっ♡　熱いの注がれちゃった…♡」[p],"Rinko「Aaaa♡ Bên trong, đang giật giật kìa...♡ Ưm, khốn♡ Bị rót thứ nóng hổi vào mất rồi...♡」[p]",[p],18+_HScene,"Mẹ Rinko cảnh 18+: dâm đãng, tội lỗi, xưng em - anh (hoặc chị - em) | Có tag [p] chuyển trang"
4640,H_rinko_R2.ks,663,dialogue,日高 舜 (MC),[舜],[舜]「凛子さん、うっとりした顔しちゃってるよ？　出されて気持ちよくなってるんでしょ」[p],"[舜]「Chị Rinko, mặt mũi đờ đẫn hết cả ra rồi kìa? Bị bắn vào trong sướng lắm đúng không.」[p]","[舜], [p]",18+_HScene,Có tag [p] chuyển trang
4641,H_rinko_R2.ks,664,dialogue,成瀬 凛子 (Rinko),凛子,凛子「んっ♡　くぅぅぅっ♡　もう、言わないで…はぁ♡　あっ♡　鏡、見られないっ♡」[p],"Rinko「Ưm♡ Khốn♡ Thôi mà, đừng nói nữa... hà♡ A♡ Chị không dám nhìn gương đâu♡」[p]",[p],18+_HScene,"Mẹ Rinko cảnh 18+: dâm đãng, tội lỗi, xưng em - anh (hoặc chị - em) | Có tag [p] chuyển trang"
4642,H_rinko_R2.ks,677,dialogue,成瀬 凛子 (Rinko),凛子,凛子「ひぅぅぅっ♡　んんっ♡　あぁ、すごい量…あっ、んんっ、もうこぼれちゃってる♡」[p],"Rinko「Hiu♡ Ưm♡ A, lượng nhiều quá... a, ưm, trào ra ngoài mất rồi♡」[p]",[p],18+_HScene,"Mẹ Rinko cảnh 18+: dâm đãng, tội lỗi, xưng em - anh (hoặc chị - em) | Có tag [p] chuyển trang"
4643,H_rinko_R2.ks,678,dialogue,日高 舜 (MC),[舜],[舜]「出さないように、きゅっと足閉じてこらえてよ。俺の精液で満たされてて…」[p],"[舜]「Khép chặt chân lại cố nhịn đi, đừng để trào ra nhé. Cứ để tinh dịch của em lấp đầy...」[p]","[舜], [p]",18+_HScene,Có tag [p] chuyển trang
4644,H_rinko_R2.ks,679,dialogue,成瀬 凛子 (Rinko),凛子,凛子「んんっ♡　はぁ、はっ♡　わかった、けどっ…いっぱいだからすぐ溢れちゃうよ？」[p],"Rinko「Ưm♡ Hà, hà♡ Chị biết rồi, nhưng mà... đầy ứ rồi nên trào ra ngay mất thôi?」[p]",[p],18+_HScene,"Mẹ Rinko cảnh 18+: dâm đãng, tội lỗi, xưng em - anh (hoặc chị - em) | Có tag [p] chuyển trang"
4645,H_rinko_R2_2.ks,37,dialogue,Dẫn chuyện,,"[playse storage=""rinko/voice_r_rinko_kaisi2.mp3"" buf=""3""]凛子「私がＭだなんて…年下の[舜]くんにわからせられちゃうの…？　恥ずかしいよ…」[p]","[playse storage=""rinko/voice_r_rinko_kaisi2.mp3"" buf=""3""]Rinko「Chị mà lại là M sao... bị Shun-kun nhỏ tuổi hơn dạy dỗ cho thế này...? Xấu hổ lắm...」[p]","[playse storage=""rinko/voice_r_rinko_kaisi2.mp3"" buf=""3""], [舜], [p]",18+_HScene,Có tag [p] chuyển trang
4646,H_rinko_R2_2.ks,344,dialogue,Dẫn chuyện,,"[playse storage=""rinko/voice_r2_2_rinko_sou1.mp3"" buf=""3""]凛子「[舜]くん、ここでこのまま中に挿れちゃうんでしょう…？」[p]","[playse storage=""rinko/voice_r2_2_rinko_sou1.mp3"" buf=""3""]Rinko「Shun-kun, em định cứ thế đút vào trong ở chỗ này sao...?」[p]","[playse storage=""rinko/voice_r2_2_rinko_sou1.mp3"" buf=""3""], [舜], [p]",18+_HScene,Có tag [p] chuyển trang
4647,H_rinko_R2_2.ks,345,dialogue,日高 舜 (MC),[舜],[舜]「期待でいっぱいの顔しちゃって…もちろん挿れるよ。ちゃんと踏ん張ってね？」[p],[舜]「Làm vẻ mặt đầy mong đợi thế kia... tất nhiên là đút vào rồi. Đứng cho vững đấy nhé?」[p],"[舜], [p]",18+_HScene,Có tag [p] chuyển trang
4648,H_rinko_R2_2.ks,346,dialogue,Dẫn chuyện,,"[playse storage=""rinko/voice_r2_2_rinko_sou2.mp3"" buf=""3""]凛子「やっぱり今日の[舜]くん、いつもよりグイグイきてて意地悪だね…♡」[p]","[playse storage=""rinko/voice_r2_2_rinko_sou2.mp3"" buf=""3""]Rinko「Quả nhiên hôm nay Shun-kun tấn công dồn dập hơn mọi khi, xấu tính quá đi...♡」[p]","[playse storage=""rinko/voice_r2_2_rinko_sou2.mp3"" buf=""3""], [舜], [p]",18+_HScene,Có tag [p] chuyển trang
4649,H_rinko_R2_2.ks,347,dialogue,日高 舜 (MC),[舜],[舜]「強引なほうが興奮するくせに。中もトロトロ…簡単に奥まで入っちゃうよ…ほらっ…！」[p],[舜]「Rõ ràng là cưỡng ép thì chị mới hưng phấn mà. Bên trong cũng ướt nhẹp rồi... dễ dàng vào tận sâu bên trong thôi... đây này...!」[p],"[舜], [p]",18+_HScene,Có tag [p] chuyển trang
4650,H_rinko_R2_2.ks,348,dialogue,Dẫn chuyện,,"[playse storage=""rinko/voice_r2_2_rinko_sou3.mp3"" buf=""3""]凛子「あ゛ぅっ♡　いっぱいになってる…♡　んんっ♡」　[p]","[playse storage=""rinko/voice_r2_2_rinko_sou3.mp3"" buf=""3""]Rinko「Au♡ Đầy ứ lên rồi...♡ Ưm♡」[p]","[playse storage=""rinko/voice_r2_2_rinko_sou3.mp3"" buf=""3""], [p]",18+_HScene,Có tag [p] chuyển trang
4651,H_rinko_R2_2.ks,584,dialogue,日高 舜 (MC),[舜],[舜]「あぁ、はぁっ…イク…凛子さんの体に思いっきりかけていい？」[p],"[舜]「A, hà... ra mất... em bắn hết cỡ lên người chị Rinko được không?」[p]","[舜], [p]",18+_HScene,Có tag [p] chuyển trang
4652,H_rinko_R2_2.ks,585,dialogue,成瀬 凛子 (Rinko),凛子,凛子「はぁっ、はぁっ、ダメって言ってもかけるつもりなんでしょう？」[p],"Rinko「Hà, hà, dù chị có nói không được thì em cũng định bắn mà đúng không?」[p]",[p],18+_HScene,"Mẹ Rinko cảnh 18+: dâm đãng, tội lỗi, xưng em - anh (hoặc chị - em) | Có tag [p] chuyển trang"
4653,H_rinko_R2_2.ks,586,dialogue,日高 舜 (MC),[舜],[舜]「さすが凛子さんわかってるね…イクとこ…鏡越しに見ててよ…あぁ、もう出る…出ちゃうっ」[p],"[舜]「Quả nhiên chị Rinko hiểu rõ nhỉ... lúc em ra... hãy nhìn qua gương đi nhé... a, sắp ra rồi... ra mất thôi.」[p]","[舜], [p]",18+_HScene,Có tag [p] chuyển trang
4654,H_rinko_R2_2.ks,587,dialogue,成瀬 凛子 (Rinko),凛子,凛子「出して…♡　[舜]くんの精液、思いっきりかけてくれていいからっ♡」[p],"Rinko「Bắn đi em...♡ Tinh dịch của Shun-kun, em cứ bắn hết cỡ lên người chị đi♡」[p]","[舜], [p]",18+_HScene,"Mẹ Rinko cảnh 18+: dâm đãng, tội lỗi, xưng em - anh (hoặc chị - em) | Có tag [p] chuyển trang"
4655,H_rinko_R2_2.ks,588,dialogue,日高 舜 (MC),[舜],[舜]「あぁ、出る…！　凛子さんの体…精子まみれにしてあげる…！　あぁぁぁぁっ！」[p],"[舜]「A, sắp ra rồi...! Cơ thể chị Rinko... em sẽ làm cho dính đầy tinh dịch...! Aaaa!」[p]","[舜], [p]",18+_HScene,Có tag [p] chuyển trang
4656,H_rinko_R2_2.ks,602,dialogue,成瀬 凛子 (Rinko),凛子,凛子「ん゛ん゛っ♡　あぁぁっ♡　はぁっ、はぁっ…[舜]くんがイク時の顔…見ちゃった…」[p],"Rinko「Ưm♡ Aaaa♡ Hà, hà... khuôn mặt lúc Shun-kun lên đỉnh... chị thấy rồi...」[p]","[舜], [p]",18+_HScene,"Mẹ Rinko cảnh 18+: dâm đãng, tội lỗi, xưng em - anh (hoặc chị - em) | Có tag [p] chuyển trang"
4657,H_rinko_R2_2.ks,603,dialogue,成瀬 凛子 (Rinko),凛子,凛子「はぁ、あっ♡　んんっ♡　反応して…中ヒクヒクしてるの止まらないの♡」[p],"Rinko「Hà, a♡ Ưm♡ Phản ứng lại rồi... bên trong cứ giật giật không chịu dừng lại kìa♡」[p]",[p],18+_HScene,"Mẹ Rinko cảnh 18+: dâm đãng, tội lỗi, xưng em - anh (hoặc chị - em) | Có tag [p] chuyển trang"
4658,H_rinko_R2_2.ks,604,dialogue,日高 舜 (MC),[舜],[舜]「俺の顔で興奮しちゃったんだ？　やっぱ凛子さんはスケベだな…」[p],[舜]「Thấy mặt em là hưng phấn rồi sao? Quả nhiên chị Rinko dâm đãng thật đấy...」[p],"[舜], [p]",18+_HScene,Có tag [p] chuyển trang
4659,H_rinko_R2_2.ks,618,dialogue,成瀬 凛子 (Rinko),凛子,凛子「お゛お゛お゛っ♡　くぅぅっ♡　はぁ、あっ…いっぱい出ちゃったね…♡」[p],"Rinko「Oo♡ Khốn♡ Hà, a... bắn ra nhiều quá nhỉ...♡」[p]",[p],18+_HScene,"Mẹ Rinko cảnh 18+: dâm đãng, tội lỗi, xưng em - anh (hoặc chị - em) | Có tag [p] chuyển trang"
4660,H_rinko_R2_2.ks,619,dialogue,成瀬 凛子 (Rinko),凛子,凛子「んっ…はぁ、あっ…かけられちゃった…[舜]くんの匂い、マーキングされちゃったみたいね」[p],"Rinko「Ưm... hà, a... bị bắn lên người rồi... mùi của Shun-kun, cứ như bị đánh dấu vậy nhỉ.」[p]","[舜], [p]",18+_HScene,"Mẹ Rinko cảnh 18+: dâm đãng, tội lỗi, xưng em - anh (hoặc chị - em) | Có tag [p] chuyển trang"
4661,H_rinko_R2_2.ks,620,dialogue,成瀬 凛子 (Rinko),凛子,凛子「はぁっ…はぁ…こんなに精液まみれになったら、少し洗っただけじゃ匂い落ちないかも♡」[p],"Rinko「Hà... hà... bị dính đầy tinh dịch thế này, chỉ rửa sơ qua chắc không bay hết mùi đâu♡」[p]",[p],18+_HScene,"Mẹ Rinko cảnh 18+: dâm đãng, tội lỗi, xưng em - anh (hoặc chị - em) | Có tag [p] chuyển trang"
4662,H_rinko_R2_2.ks,630,dialogue,成瀬 凛子 (Rinko),凛子,凛子「あっ♡　あぁっ♡　んんっ♡　[舜]くんの、中で膨らんできてるっ…」[p],"Rinko「A♡ A♡ Ưm♡ Của Shun-kun, đang căng phồng lên ở bên trong kìa...」[p]","[舜], [p]",18+_HScene,"Mẹ Rinko cảnh 18+: dâm đãng, tội lỗi, xưng em - anh (hoặc chị - em) | Có tag [p] chuyển trang"
4663,H_rinko_R2_2.ks,631,dialogue,日高 舜 (MC),[舜],[舜]「よくわかったね…もう出ちゃうって合図送ってたんだよ…凛子さん全部受け止めてくれるでしょ？」[p],[舜]「Chị hiểu rõ quá nhỉ... em đã ra hiệu là sắp ra rồi đấy... chị Rinko sẽ đón nhận tất cả đúng không?」[p],"[舜], [p]",18+_HScene,Có tag [p] chuyển trang
4664,H_rinko_R2_2.ks,632,dialogue,成瀬 凛子 (Rinko),凛子,凛子「んんっ♡　いっぱい出されたら…受け止めきれない…溢れちゃうよ♡」[p],Rinko「Ưm♡ Bắn nhiều quá... chị không đón nhận hết nổi đâu... trào ra mất thôi♡」[p],[p],18+_HScene,"Mẹ Rinko cảnh 18+: dâm đãng, tội lỗi, xưng em - anh (hoặc chị - em) | Có tag [p] chuyển trang"
4665,H_rinko_R2_2.ks,633,dialogue,日高 舜 (MC),[舜],[舜]「だめ、全部注ぎ込むからこぼさないようにして…あぁ、出る…いく、イクイクイクっ！　あっ、あぁぁ！」[p],"[舜]「Không được, em sẽ rót tất cả vào nên chị đừng để trào ra đấy... a, sắp ra rồi... ra, ra, ra mất! A, aaaa!」[p]","[舜], [p]",18+_HScene,Có tag [p] chuyển trang
4666,H_rinko_R2_2.ks,661,dialogue,成瀬 凛子 (Rinko),凛子,凛子「ひぅぅぅっ♡　あっ、あぁぁぁっ♡　中で弾けて…あっ、んんんっ♡」[p],"Rinko「Hiu♡ A, aaaa♡ Phọt ra ở bên trong rồi... a, ưmmm♡」[p]",[p],18+_HScene,"Mẹ Rinko cảnh 18+: dâm đãng, tội lỗi, xưng em - anh (hoặc chị - em) | Có tag [p] chuyển trang"
4667,H_rinko_R2_2.ks,662,dialogue,日高 舜 (MC),[舜],[舜]「ヤッバ、中出しされてる瞬間の顔まで…全部見えちゃってる」[p],"[舜]「Kích thích quá, đến cả khuôn mặt trong khoảnh khắc bị bắn vào trong... cũng nhìn thấy rõ mồn một kìa.」[p]","[舜], [p]",18+_HScene,Có tag [p] chuyển trang
4668,H_rinko_R2_2.ks,663,dialogue,成瀬 凛子 (Rinko),凛子,凛子「んんっ♡　ダメっ、ダメダメっ、見ないでっ♡　あっ、あぁぁぁっ♡　変な顔だからっ♡」[p],"Rinko「Ưm♡ Không được, không được đâu, đừng nhìn mà♡ A, aaaa♡ Mặt chị đang kỳ lạ lắm♡」[p]",[p],18+_HScene,"Mẹ Rinko cảnh 18+: dâm đãng, tội lỗi, xưng em - anh (hoặc chị - em) | Có tag [p] chuyển trang"
4669,H_rinko_R2_2.ks,676,dialogue,成瀬 凛子 (Rinko),凛子,凛子「ひぐぅぅぅっ♡　お゛お゛っ♡　すごい量…お腹の中っ、パンパンになっちゃう♡」[p],"Rinko「Hức♡ Oo♡ Lượng nhiều quá... trong bụng, căng phồng lên mất thôi♡」[p]",[p],18+_HScene,"Mẹ Rinko cảnh 18+: dâm đãng, tội lỗi, xưng em - anh (hoặc chị - em) | Có tag [p] chuyển trang"
4670,H_rinko_R2_2.ks,677,dialogue,成瀬 凛子 (Rinko),凛子,凛子「あ゛っ♡　あ゛あ゛っ♡　こぼれちゃう…熱いの…太ももに伝って流れちゃってるの♡」[p],Rinko「A♡ Aaa♡ Trào ra mất... thứ nóng hổi... đang chảy dọc xuống đùi rồi này♡」[p],[p],18+_HScene,"Mẹ Rinko cảnh 18+: dâm đãng, tội lỗi, xưng em - anh (hoặc chị - em) | Có tag [p] chuyển trang"
4671,H_rinko_R2_2.ks,678,dialogue,成瀬 凛子 (Rinko),凛子,凛子「んんっ…いっぱい出たんだね[舜]くん…♡　もう収まりきらないの…」[p],Rinko「Ưm... em bắn ra nhiều thật đấy Shun-kun...♡ Chị không chứa nổi nữa đâu...」[p],"[舜], [p]",18+_HScene,"Mẹ Rinko cảnh 18+: dâm đãng, tội lỗi, xưng em - anh (hoặc chị - em) | Có tag [p] chuyển trang"
4672,H_rinko_gauge.ks,107,dialogue,Dẫn chuyện,,"[playse storage=""rinko/voice_j_rinko_zettyou1_1.mp3"" buf=""3""]凛子「あっ…や…イク…あっ、あぁ、あぁぁぁっ」[p]","[playse storage=""rinko/voice_j_rinko_zettyou1_1.mp3"" buf=""3""]Rinko「A... a... ra mất... a, a, aaaa」[p]","[playse storage=""rinko/voice_j_rinko_zettyou1_1.mp3"" buf=""3""], [p]",18+_HScene,Có tag [p] chuyển trang
4673,H_rinko_gauge.ks,113,dialogue,Dẫn chuyện,,"[playse storage=""rinko/voice_j_rinko_zettyou1_2.mp3"" buf=""3""]凛子「はぁ、はぁ、はぁ…ごめんなさい、私ばかり先に気持ちよくなってしまって…」[p]","[playse storage=""rinko/voice_j_rinko_zettyou1_2.mp3"" buf=""3""]Rinko「Hà, hà, hà... chị xin lỗi, chỉ có mình chị là sướng trước mất rồi...」[p]","[playse storage=""rinko/voice_j_rinko_zettyou1_2.mp3"" buf=""3""], [p]",18+_HScene,Có tag [p] chuyển trang
4674,H_rinko_gauge.ks,114,dialogue,Dẫn chuyện,,"[playse storage=""rinko/voice_j_rinko_zettyou1_3.mp3"" buf=""3""]凛子「一緒に、気持ちよくなって…？」[p]","[playse storage=""rinko/voice_j_rinko_zettyou1_3.mp3"" buf=""3""]Rinko「Cùng nhau, sướng đi em...?」[p]","[playse storage=""rinko/voice_j_rinko_zettyou1_3.mp3"" buf=""3""], [p]",18+_HScene,Có tag [p] chuyển trang
4675,H_rinko_gauge.ks,145,dialogue,Dẫn chuyện,,"[playse storage=""rinko/voice_j_rinko_zettyou2_1.mp3"" buf=""3""]凛子「あぁっ♡　あっ…そこ、好き…♡　あっ、イク、イクっ♡　あぁぁっ♡」[p]","[playse storage=""rinko/voice_j_rinko_zettyou2_1.mp3"" buf=""3""]Rinko「Aaa♡ A... chỗ đó, thích quá...♡ A, ra, ra mất♡ Aaaa♡」[p]","[playse storage=""rinko/voice_j_rinko_zettyou2_1.mp3"" buf=""3""], [p]",18+_HScene,Có tag [p] chuyển trang
4676,H_rinko_gauge.ks,151,dialogue,日高 舜 (MC),[舜],[舜]「イッた顔、可愛いですね」[p],"[舜]「Khuôn mặt lúc lên đỉnh, đáng yêu quá nhỉ.」[p]","[舜], [p]",18+_HScene,Có tag [p] chuyển trang
4677,H_rinko_gauge.ks,152,dialogue,Dẫn chuyện,,"[playse storage=""rinko/voice_j_rinko_zettyou2_2.mp3"" buf=""3""]凛子「恥ずかしい…緩んで変な顔してなかった？」[p]","[playse storage=""rinko/voice_j_rinko_zettyou2_2.mp3"" buf=""3""]Rinko「Xấu hổ quá... mặt chị có bị giãn ra kỳ lạ không?」[p]","[playse storage=""rinko/voice_j_rinko_zettyou2_2.mp3"" buf=""3""], [p]",18+_HScene,Có tag [p] chuyển trang
4678,H_rinko_gauge.ks,183,dialogue,Dẫn chuyện,,"[playse storage=""rinko/voice_j_rinko_zettyou3_1.mp3"" buf=""3""]凛子「んっ…またイッちゃう…すごいの、キちゃう…あっ、あぁぁぁぁ♡」[p]","[playse storage=""rinko/voice_j_rinko_zettyou3_1.mp3"" buf=""3""]Rinko「Ưm... lại lên đỉnh mất... tuyệt quá, ập đến rồi... a, aaaa♡」[p]","[playse storage=""rinko/voice_j_rinko_zettyou3_1.mp3"" buf=""3""], [p]",18+_HScene,Có tag [p] chuyển trang
4679,H_rinko_gauge.ks,189,dialogue,Dẫn chuyện,,"[playse storage=""rinko/voice_j_rinko_zettyou3_2.mp3"" buf=""3""]凛子「はーっ、はーっ…私だけこんなに気持ちよくなっていいの…？」[p]","[playse storage=""rinko/voice_j_rinko_zettyou3_2.mp3"" buf=""3""]Rinko「Hà, hà... chỉ một mình chị được sướng thế này có sao không...?」[p]","[playse storage=""rinko/voice_j_rinko_zettyou3_2.mp3"" buf=""3""], [p]",18+_HScene,Có tag [p] chuyển trang
